1.000000000000000000e+00 1.928422388581728375e-02
3.000000000000000000e+00 1.870745084743351272e-02
5.000000000000000000e+00 1.802055888541955267e-02
7.000000000000000000e+00 1.656968538661899790e-02
9.000000000000000000e+00 1.887381397242434908e-02
1.100000000000000000e+01 1.803924993020692216e-02
1.300000000000000000e+01 1.829359455414852204e-02
1.500000000000000000e+01 1.889452264943533230e-02
1.700000000000000000e+01 1.885401732264391922e-02
1.900000000000000000e+01 1.934365722343855953e-02
2.100000000000000000e+01 1.933765655458752342e-02
2.300000000000000000e+01 1.960222946600616648e-02
2.500000000000000000e+01 1.998138651787081249e-02
2.700000000000000000e+01 1.965643848684482317e-02
2.900000000000000000e+01 2.058415978078291866e-02
3.100000000000000000e+01 2.085127320003779192e-02
3.300000000000000000e+01 2.052321207950090487e-02
3.500000000000000000e+01 2.139034894884531829e-02
3.700000000000000000e+01 1.991216054561781301e-02
3.900000000000000000e+01 2.082451364428556870e-02
4.100000000000000000e+01 2.129713548715952628e-02
4.300000000000000000e+01 2.090582855550315866e-02
4.500000000000000000e+01 2.146156917565338398e-02
4.700000000000000000e+01 2.152398662144252087e-02
4.900000000000000000e+01 2.052680962037331872e-02
5.100000000000000000e+01 2.095780837444813707e-02
5.300000000000000000e+01 2.082167819752504812e-02
5.500000000000000000e+01 2.021302517902974147e-02
5.700000000000000000e+01 1.960883826640931124e-02
5.900000000000000000e+01 1.856105025553701771e-02
6.100000000000000000e+01 1.808573164516296891e-02
6.300000000000000000e+01 1.735249231279006529e-02
6.500000000000000000e+01 1.694137250640508768e-02
6.700000000000000000e+01 1.584912617670497861e-02
6.900000000000000000e+01 1.484606174634604640e-02
7.100000000000000000e+01 1.442670890024856482e-02
7.300000000000000000e+01 1.324018190020391506e-02
7.500000000000000000e+01 1.225306987482051822e-02
7.700000000000000000e+01 1.065010840859723432e-02
7.900000000000000000e+01 1.079474815463700617e-02
8.100000000000000000e+01 9.742390223360878482e-03
8.300000000000000000e+01 8.441126357590299570e-03
8.500000000000000000e+01 7.744765095067334890e-03
8.700000000000000000e+01 6.888443350218228720e-03
8.900000000000000000e+01 5.661124118471512999e-03
9.100000000000000000e+01 5.395918303912486738e-03
9.300000000000000000e+01 5.106333098753319984e-03
9.500000000000000000e+01 4.202546029775467394e-03
9.700000000000000000e+01 3.791571060195764262e-03
9.900000000000000000e+01 2.958341069414829102e-03
1.010000000000000000e+02 2.789595649201189517e-03
1.030000000000000000e+02 2.072453528159461621e-03
1.050000000000000000e+02 1.942753000402391416e-03
1.070000000000000000e+02 1.642358447548451653e-03
1.090000000000000000e+02 1.418401660099204370e-03
1.110000000000000000e+02 1.168895222118489273e-03
1.130000000000000000e+02 9.971487982547693613e-04
1.150000000000000000e+02 8.327210664058294284e-04
1.170000000000000000e+02 8.241289225071798388e-04
1.190000000000000000e+02 5.655435105031618274e-04
1.210000000000000000e+02 4.699753109575078702e-04
1.230000000000000000e+02 4.803405342779334172e-04
1.250000000000000000e+02 3.361574868086250546e-04
1.270000000000000000e+02 3.639483769576596457e-04
1.290000000000000000e+02 2.690263441929784897e-04
1.310000000000000000e+02 2.162139262185471835e-04
1.330000000000000000e+02 2.370636686521042022e-04
1.350000000000000000e+02 1.514425244249734766e-04
1.370000000000000000e+02 2.616967093857691033e-04
1.390000000000000000e+02 7.772677185094717790e-05
1.410000000000000000e+02 1.215438539549740606e-04
1.430000000000000000e+02 1.609919363262717290e-04
1.450000000000000000e+02 1.955892256336645035e-04
1.470000000000000000e+02 1.123533508001874553e-04
1.490000000000000000e+02 9.900889458707398574e-05
1.510000000000000000e+02 1.472551031839350007e-04
1.530000000000000000e+02 6.739350338346794880e-05
1.550000000000000000e+02 1.206605466055000661e-04
1.570000000000000000e+02 5.220300789881796727e-05
1.590000000000000000e+02 1.565226064021065378e-04
1.610000000000000000e+02 7.831440171432605204e-05
1.630000000000000000e+02 1.744127411900453503e-05
1.650000000000000000e+02 5.910695302221682701e-05
1.670000000000000000e+02 1.813491405615716336e-04
1.690000000000000000e+02 8.017444413425291595e-05
1.710000000000000000e+02 3.259726074684686368e-05
1.730000000000000000e+02 4.184263986519946431e-05
1.750000000000000000e+02 2.925415403477184500e-04
1.770000000000000000e+02 0.000000000000000000e+00
1.790000000000000000e+02 0.000000000000000000e+00
