1.000000000000000000e+00 1.303482316873167887e-02
3.000000000000000000e+00 1.445945163683222227e-02
5.000000000000000000e+00 1.486183985488005732e-02
7.000000000000000000e+00 1.550473401233504710e-02
9.000000000000000000e+00 1.492794155117031611e-02
1.100000000000000000e+01 1.513407639876692898e-02
1.300000000000000000e+01 1.388965355639752361e-02
1.500000000000000000e+01 1.388382440720980701e-02
1.700000000000000000e+01 1.387843433568224268e-02
1.900000000000000000e+01 1.366117245206916950e-02
2.100000000000000000e+01 1.401723909382582463e-02
2.300000000000000000e+01 1.304634054848860525e-02
2.500000000000000000e+01 1.312756049057422873e-02
2.700000000000000000e+01 1.196474588344558811e-02
2.900000000000000000e+01 1.298532556714240491e-02
3.100000000000000000e+01 1.182657203115387162e-02
3.300000000000000000e+01 1.217261328783432808e-02
3.500000000000000000e+01 1.180941467912988846e-02
3.700000000000000000e+01 1.154072123827960469e-02
3.900000000000000000e+01 1.099205383740554237e-02
4.100000000000000000e+01 1.083419520298336582e-02
4.300000000000000000e+01 1.034043540001667108e-02
4.500000000000000000e+01 1.049851429343568593e-02
4.700000000000000000e+01 1.043611200838501923e-02
4.900000000000000000e+01 9.744054325608845699e-03
5.100000000000000000e+01 1.000039700691827960e-02
5.300000000000000000e+01 9.923143844902049954e-03
5.500000000000000000e+01 9.827633589045078888e-03
5.700000000000000000e+01 9.958734250153764359e-03
5.900000000000000000e+01 9.093885530882984611e-03
6.100000000000000000e+01 9.443240960777346885e-03
6.300000000000000000e+01 9.139303237357735560e-03
6.500000000000000000e+01 9.148926220511202981e-03
6.700000000000000000e+01 9.239825489944069811e-03
6.900000000000000000e+01 9.100468155508545723e-03
7.100000000000000000e+01 8.754788525991012357e-03
7.300000000000000000e+01 9.180357536234346957e-03
7.500000000000000000e+01 9.031240014812536021e-03
7.700000000000000000e+01 8.014315603001391161e-03
7.900000000000000000e+01 8.806381234506879471e-03
8.100000000000000000e+01 8.771141041901686641e-03
8.300000000000000000e+01 8.774987499992106463e-03
8.500000000000000000e+01 8.449246108155197138e-03
8.700000000000000000e+01 8.270579184894271893e-03
8.900000000000000000e+01 7.494351574840953274e-03
9.100000000000000000e+01 8.385872951773705800e-03
9.300000000000000000e+01 8.103215019264033495e-03
9.500000000000000000e+01 8.099718552660636547e-03
9.700000000000000000e+01 8.321270129256905929e-03
9.900000000000000000e+01 7.915649257536142014e-03
1.010000000000000000e+02 7.898311848349348976e-03
1.030000000000000000e+02 7.604546790957324165e-03
1.050000000000000000e+02 7.834444504600550016e-03
1.070000000000000000e+02 7.354966508405624132e-03
1.090000000000000000e+02 7.591084162188504493e-03
1.110000000000000000e+02 7.330103858589944073e-03
1.130000000000000000e+02 7.424139258295671048e-03
1.150000000000000000e+02 7.555804129481535035e-03
1.170000000000000000e+02 7.581349036690708011e-03
1.190000000000000000e+02 7.463292181480014886e-03
1.210000000000000000e+02 6.997796370399531930e-03
1.230000000000000000e+02 7.135524429376431839e-03
1.250000000000000000e+02 6.744454423854464101e-03
1.270000000000000000e+02 7.028166905967535120e-03
1.290000000000000000e+02 6.625113668263063124e-03
1.310000000000000000e+02 6.655976502720185005e-03
1.330000000000000000e+02 6.887580005533906584e-03
1.350000000000000000e+02 7.222242478285960561e-03
1.370000000000000000e+02 6.943544508240291277e-03
1.390000000000000000e+02 7.352533517896614988e-03
1.410000000000000000e+02 7.524761687351442727e-03
1.430000000000000000e+02 6.780945166074714772e-03
1.450000000000000000e+02 6.596760084640749394e-03
1.470000000000000000e+02 7.075118367578778211e-03
1.490000000000000000e+02 7.094140387590010081e-03
1.510000000000000000e+02 7.048082313729209063e-03
1.530000000000000000e+02 7.516314721651713715e-03
1.550000000000000000e+02 7.535988700028385494e-03
1.570000000000000000e+02 7.390549928196632132e-03
1.590000000000000000e+02 7.656366270287490693e-03
1.610000000000000000e+02 7.586371340815019175e-03
1.630000000000000000e+02 7.367955985991480987e-03
1.650000000000000000e+02 7.336542871510083434e-03
1.670000000000000000e+02 7.574298447545165132e-03
1.690000000000000000e+02 6.934424073389984858e-03
1.710000000000000000e+02 8.220755088815456454e-03
1.730000000000000000e+02 6.857130521425814328e-03
1.750000000000000000e+02 6.498725671309523930e-03
1.770000000000000000e+02 6.830538503288843474e-03
1.790000000000000000e+02 1.064067197447488185e-02
